date,open,high,low,close,volume
2025-05-07 01:55:00-04:00,96341.5,96368.75,96333.5,96368.75,-1.0
2025-05-07 02:00:00-04:00,96368.75,96460.75,96368.5,96460.75,-1.0
2025-05-07 02:05:00-04:00,96460.75,96586.5,96460.5,96582.5,-1.0
2025-05-07 02:10:00-04:00,96582.5,96612.75,96582.25,96611.25,-1.0
2025-05-07 02:15:00-04:00,96611.25,96611.25,96611.0,96611.25,-1.0
2025-05-07 02:20:00-04:00,96611.25,96611.25,96551.25,96551.5,-1.0
2025-05-07 02:25:00-04:00,96551.5,96577.75,96488.0,96574.75,-1.0
2025-05-07 02:30:00-04:00,96574.75,96574.75,96524.0,96535.75,-1.0
2025-05-07 02:35:00-04:00,96535.75,96535.75,96447.0,96447.25,-1.0
2025-05-07 02:40:00-04:00,96447.25,96510.25,96447.0,96501.5,-1.0
2025-05-07 02:45:00-04:00,96501.5,96501.5,96448.5,96470.75,-1.0
2025-05-07 02:50:00-04:00,96470.75,96544.5,96470.5,96544.5,-1.0
2025-05-07 02:55:00-04:00,96544.5,96544.5,96502.0,96511.75,-1.0
2025-05-07 03:00:00-04:00,96511.75,96574.5,96511.5,96574.5,-1.0
2025-05-07 03:05:00-04:00,96574.5,96643.0,96574.25,96643.0,-1.0
2025-05-07 03:10:00-04:00,96643.0,96643.0,96642.75,96643.0,-1.0
2025-05-07 03:15:00-04:00,96643.0,96672.5,96635.75,96664.75,-1.0
2025-05-07 03:20:00-04:00,96664.75,96701.75,96664.5,96701.75,-1.0
2025-05-07 03:25:00-04:00,96701.75,96765.0,96701.5,96740.0,-1.0
2025-05-07 03:30:00-04:00,96740.0,96799.0,96720.75,96799.0,-1.0
2025-05-07 03:35:00-04:00,96799.0,96799.0,96751.5,96751.75,-1.0
2025-05-07 03:40:00-04:00,96751.75,96855.75,96751.5,96855.75,-1.0
2025-05-07 03:45:00-04:00,96855.75,96926.0,96855.5,96920.25,-1.0
2025-05-07 03:50:00-04:00,96920.25,96945.5,96916.75,96945.5,-1.0
2025-05-07 03:55:00-04:00,96945.5,96994.0,96945.25,96993.25,-1.0
2025-05-07 04:00:00-04:00,96993.25,96993.25,96918.5,96918.75,-1.0
2025-05-07 04:05:00-04:00,96918.75,96918.75,96874.75,96904.25,-1.0
2025-05-07 04:10:00-04:00,96904.25,96904.75,96874.75,96878.0,-1.0
2025-05-07 04:15:00-04:00,96878.0,96910.75,96877.75,96904.75,-1.0
2025-05-07 04:20:00-04:00,96904.75,96933.25,96884.75,96885.0,-1.0
2025-05-07 04:25:00-04:00,96885.0,96942.0,96884.75,96930.75,-1.0
2025-05-07 04:30:00-04:00,96930.75,96962.25,96896.25,96959.25,-1.0
2025-05-07 04:35:00-04:00,96959.25,97034.0,96959.0,97026.75,-1.0
2025-05-07 04:40:00-04:00,97026.75,97040.75,97020.75,97021.5,-1.0
2025-05-07 04:45:00-04:00,97021.5,97063.25,97021.25,97030.5,-1.0
2025-05-07 04:50:00-04:00,97030.5,97030.5,96960.5,96988.0,-1.0
2025-05-07 04:55:00-04:00,96988.0,97023.25,96964.5,97020.0,-1.0
2025-05-07 05:00:00-04:00,97020.0,97034.5,97019.75,97031.5,-1.0
2025-05-07 05:05:00-04:00,97031.5,97031.5,96965.75,96967.0,-1.0
2025-05-07 05:10:00-04:00,96967.0,96967.0,96945.0,96955.75,-1.0
2025-05-07 05:15:00-04:00,96955.75,96955.75,96895.0,96895.25,-1.0
2025-05-07 05:20:00-04:00,96895.25,96922.5,96895.0,96895.5,-1.0
2025-05-07 05:25:00-04:00,96895.5,96943.75,96895.25,96909.5,-1.0
2025-05-07 05:30:00-04:00,96909.5,96909.5,96883.25,96884.75,-1.0
2025-05-07 05:35:00-04:00,96884.75,96892.0,96881.25,96890.25,-1.0
2025-05-07 05:40:00-04:00,96890.25,96993.75,96890.0,96993.75,-1.0
2025-05-07 05:45:00-04:00,96993.75,97016.25,96993.5,97016.25,-1.0
2025-05-07 05:50:00-04:00,97016.25,97016.25,96959.25,96980.5,-1.0
2025-05-07 05:55:00-04:00,96980.5,96980.5,96949.75,96972.0,-1.0
2025-05-07 06:00:00-04:00,96972.0,96972.0,96921.0,96924.5,-1.0
2025-05-07 06:05:00-04:00,96924.5,96950.25,96890.75,96937.5,-1.0
2025-05-07 06:10:00-04:00,96937.5,96965.75,96918.75,96951.5,-1.0
2025-05-07 06:15:00-04:00,96951.5,96951.5,96907.75,96912.25,-1.0
2025-05-07 06:20:00-04:00,96912.25,96921.75,96912.0,96921.75,-1.0
2025-05-07 06:25:00-04:00,96921.75,96921.75,96856.25,96861.25,-1.0
2025-05-07 06:30:00-04:00,96861.25,96925.75,96856.25,96921.5,-1.0
2025-05-07 06:35:00-04:00,96921.5,96970.25,96921.25,96970.25,-1.0
2025-05-07 06:40:00-04:00,96970.25,97026.25,96970.0,97026.25,-1.0
2025-05-07 06:45:00-04:00,97026.25,97035.75,97026.0,97035.75,-1.0
2025-05-07 06:50:00-04:00,97035.75,97083.0,97035.5,97073.75,-1.0
2025-05-07 06:55:00-04:00,97073.75,97073.75,97016.25,97016.5,-1.0
2025-05-07 07:00:00-04:00,97016.5,97016.5,97000.0,97000.25,-1.0
2025-05-07 07:05:00-04:00,97000.25,97000.25,97000.0,97000.25,-1.0
2025-05-07 07:10:00-04:00,97000.25,97049.25,97000.0,97049.25,-1.0
2025-05-07 07:15:00-04:00,97049.25,97049.25,97035.75,97036.0,-1.0
2025-05-07 07:20:00-04:00,97036.0,97036.0,97000.0,97010.25,-1.0
2025-05-07 07:25:00-04:00,97010.25,97010.25,96972.0,96972.25,-1.0
2025-05-07 07:30:00-04:00,96972.25,97001.25,96967.25,96984.25,-1.0
2025-05-07 07:35:00-04:00,96984.25,97003.25,96984.0,96984.5,-1.0
2025-05-07 07:40:00-04:00,96984.5,97033.25,96984.25,97030.0,-1.0
2025-05-07 07:45:00-04:00,97030.0,97030.0,97011.5,97025.5,-1.0
2025-05-07 07:50:00-04:00,97025.5,97069.75,97025.25,97026.25,-1.0
2025-05-07 07:55:00-04:00,97026.25,97027.25,96986.75,97025.75,-1.0
2025-05-07 08:00:00-04:00,97025.75,97073.25,97025.5,97036.0,-1.0
2025-05-07 08:05:00-04:00,97036.0,97036.0,96938.75,96976.25,-1.0
2025-05-07 08:10:00-04:00,96976.25,97024.25,96973.5,97021.5,-1.0
2025-05-07 08:15:00-04:00,97021.5,97141.5,96999.75,97124.25,-1.0
2025-05-07 08:20:00-04:00,97124.25,97163.25,97124.0,97124.75,-1.0
2025-05-07 08:25:00-04:00,97124.75,97124.75,96984.75,96985.0,-1.0
2025-05-07 08:30:00-04:00,96985.0,97008.5,96940.0,96940.25,-1.0
2025-05-07 08:35:00-04:00,96940.25,96940.25,96900.0,96900.25,-1.0
2025-05-07 08:40:00-04:00,96900.25,96928.5,96900.0,96926.5,-1.0
2025-05-07 08:45:00-04:00,96926.5,96968.25,96910.75,96926.75,-1.0
2025-05-07 08:50:00-04:00,96926.75,96974.0,96926.5,96960.5,-1.0
2025-05-07 08:55:00-04:00,96960.5,96970.25,96960.25,96960.5,-1.0
2025-05-07 09:00:00-04:00,96960.5,96960.5,96900.0,96900.25,-1.0
2025-05-07 09:05:00-04:00,96900.25,96911.0,96870.75,96871.0,-1.0
2025-05-07 09:10:00-04:00,96871.0,96871.0,96870.75,96871.0,-1.0
2025-05-07 09:15:00-04:00,96871.0,96871.0,96794.5,96794.75,-1.0
2025-05-07 09:20:00-04:00,96794.75,96810.5,96785.0,96785.25,-1.0
2025-05-07 09:25:00-04:00,96785.25,96785.25,96745.75,96746.0,-1.0
2025-05-07 09:30:00-04:00,96746.0,96991.0,96735.5,96913.75,-1.0
2025-05-07 09:35:00-04:00,96913.75,96991.5,96773.25,96991.25,-1.0
2025-05-07 09:40:00-04:00,96991.25,97303.0,96991.0,97243.5,-1.0
2025-05-07 09:45:00-04:00,97243.5,97261.5,96874.0,96901.5,-1.0
2025-05-07 09:50:00-04:00,96901.5,97041.0,96901.25,96999.25,-1.0
2025-05-07 09:55:00-04:00,96999.25,97086.5,96999.0,97028.75,-1.0
2025-05-07 10:00:00-04:00,97028.75,97091.5,96993.25,97068.5,-1.0
2025-05-07 10:05:00-04:00,97068.5,97269.25,97057.25,97230.25,-1.0
2025-05-07 10:10:00-04:00,97230.25,97306.0,97202.0,97202.25,-1.0
2025-05-07 10:15:00-04:00,97202.25,97240.75,97157.25,97210.5,-1.0
2025-05-07 10:20:00-04:00,97210.5,97383.5,97210.25,97371.75,-1.0
2025-05-07 10:25:00-04:00,97371.75,97459.5,97333.5,97458.0,-1.0
2025-05-07 10:30:00-04:00,97458.0,97493.75,97377.0,97377.25,-1.0
2025-05-07 10:35:00-04:00,97377.25,97405.25,97371.5,97391.25,-1.0
2025-05-07 10:40:00-04:00,97391.25,97391.25,97334.5,97335.0,-1.0
2025-05-07 10:45:00-04:00,97335.0,97335.0,97213.0,97213.25,-1.0
2025-05-07 10:50:00-04:00,97213.25,97213.25,96826.5,96873.75,-1.0
2025-05-07 10:55:00-04:00,96873.75,96949.5,96827.5,96949.5,-1.0
2025-05-07 11:00:00-04:00,96949.5,96949.5,96784.75,96855.75,-1.0
2025-05-07 11:05:00-04:00,96855.75,96910.0,96769.75,96898.75,-1.0
2025-05-07 11:10:00-04:00,96898.75,97035.25,96858.5,96858.75,-1.0
2025-05-07 11:15:00-04:00,96858.75,96984.0,96858.5,96984.0,-1.0
2025-05-07 11:20:00-04:00,96984.0,97033.75,96916.0,97033.75,-1.0
2025-05-07 11:25:00-04:00,97033.75,97033.75,96935.25,97011.0,-1.0
2025-05-07 11:30:00-04:00,97011.0,97111.25,96975.5,96977.75,-1.0
2025-05-07 11:35:00-04:00,96977.75,97123.75,96935.5,97114.25,-1.0
2025-05-07 11:40:00-04:00,97114.25,97133.75,97079.25,97100.5,-1.0
2025-05-07 11:45:00-04:00,97100.5,97100.5,96896.75,96897.0,-1.0
2025-05-07 11:50:00-04:00,96897.0,96936.0,96862.25,96898.75,-1.0
2025-05-07 11:55:00-04:00,96898.75,96921.75,96867.25,96914.0,-1.0
2025-05-07 12:00:00-04:00,96914.0,96914.0,96811.0,96811.25,-1.0
2025-05-07 12:05:00-04:00,96811.25,96811.25,96725.0,96744.75,-1.0
2025-05-07 12:10:00-04:00,96744.75,96818.75,96676.75,96790.5,-1.0
2025-05-07 12:15:00-04:00,96790.5,96843.25,96699.25,96749.75,-1.0
2025-05-07 12:20:00-04:00,96749.75,96779.5,96544.0,96573.25,-1.0
2025-05-07 12:25:00-04:00,96573.25,96613.25,96551.25,96551.5,-1.0
2025-05-07 12:30:00-04:00,96551.5,96565.75,96531.75,96560.0,-1.0
2025-05-07 12:35:00-04:00,96560.0,96607.0,96532.0,96587.5,-1.0
2025-05-07 12:40:00-04:00,96587.5,96690.0,96587.25,96687.75,-1.0
2025-05-07 12:45:00-04:00,96687.75,96802.25,96677.75,96782.5,-1.0
2025-05-07 12:50:00-04:00,96782.5,96939.0,96782.25,96939.0,-1.0
2025-05-07 12:55:00-04:00,96939.0,96939.0,96860.75,96861.0,-1.0
2025-05-07 13:00:00-04:00,96861.0,96879.75,96799.25,96802.5,-1.0
2025-05-07 13:05:00-04:00,96802.5,96802.5,96732.75,96734.5,-1.0
2025-05-07 13:10:00-04:00,96734.5,96822.25,96734.25,96815.5,-1.0
2025-05-07 13:15:00-04:00,96815.5,96870.25,96680.75,96681.0,-1.0
2025-05-07 13:20:00-04:00,96681.0,96697.75,96620.75,96697.75,-1.0
2025-05-07 13:25:00-04:00,96697.75,96697.75,96648.0,96648.25,-1.0
2025-05-07 13:30:00-04:00,96648.25,96673.0,96621.25,96673.0,-1.0
2025-05-07 13:35:00-04:00,96673.0,96673.0,96556.25,96619.75,-1.0
2025-05-07 13:40:00-04:00,96619.75,96619.75,96556.5,96566.75,-1.0
2025-05-07 13:45:00-04:00,96566.75,96700.5,96566.5,96671.0,-1.0
2025-05-07 13:50:00-04:00,96671.0,96724.0,96313.75,96355.0,-1.0
2025-05-07 13:55:00-04:00,96355.0,96355.0,96203.75,96295.25,-1.0
2025-05-07 14:00:00-04:00,96295.25,96657.5,96150.0,96600.5,-1.0
2025-05-07 14:05:00-04:00,96600.5,96600.5,95950.75,95965.0,-1.0
2025-05-07 14:10:00-04:00,95965.0,96227.25,95916.0,96217.75,-1.0
2025-05-07 14:15:00-04:00,96217.75,96325.25,96121.0,96325.0,-1.0
2025-05-07 14:20:00-04:00,96325.0,96473.75,96324.75,96422.0,-1.0
2025-05-07 14:25:00-04:00,96422.0,96507.0,96421.75,96440.25,-1.0
2025-05-07 14:30:00-04:00,96440.25,96866.75,96317.5,96761.0,-1.0
2025-05-07 14:35:00-04:00,96761.0,96850.25,96592.0,96684.5,-1.0
2025-05-07 14:40:00-04:00,96684.5,96747.0,96376.0,96404.25,-1.0
2025-05-07 14:45:00-04:00,96404.25,96478.5,96134.25,96175.25,-1.0
2025-05-07 14:50:00-04:00,96175.25,96243.0,96011.5,96192.75,-1.0
2025-05-07 14:55:00-04:00,96192.75,96623.0,96192.5,96600.0,-1.0
2025-05-07 15:00:00-04:00,96600.0,96632.0,96387.75,96444.5,-1.0
2025-05-07 15:05:00-04:00,96444.5,96515.5,96313.0,96490.0,-1.0
2025-05-07 15:10:00-04:00,96490.0,96490.0,96390.75,96401.5,-1.0
2025-05-07 15:15:00-04:00,96401.5,96460.0,96260.0,96417.75,-1.0
2025-05-07 15:20:00-04:00,96417.75,96417.75,96240.5,96260.0,-1.0
2025-05-07 15:25:00-04:00,96260.0,96260.0,96009.25,96031.75,-1.0
2025-05-07 15:30:00-04:00,96031.75,96031.75,95831.0,95833.0,-1.0
2025-05-07 15:35:00-04:00,95833.0,96046.0,95823.0,96025.75,-1.0
2025-05-07 15:40:00-04:00,96025.75,96634.5,95984.5,96477.5,-1.0
2025-05-07 15:45:00-04:00,96477.5,96530.0,96221.25,96278.75,-1.0
2025-05-07 15:50:00-04:00,96278.75,96278.75,96094.5,96171.5,-1.0
2025-05-07 15:55:00-04:00,96171.5,96273.75,96171.25,96183.75,-1.0
2025-05-07 16:01:00-04:00,96161.25,96283.75,96105.75,96231.25,-1.0
2025-05-07 16:05:00-04:00,96231.25,96351.25,96231.0,96289.25,-1.0
2025-05-07 16:10:00-04:00,96289.25,96423.5,96289.0,96411.5,-1.0
2025-05-07 16:15:00-04:00,96411.5,96421.0,96263.75,96265.0,-1.0
2025-05-07 16:20:00-04:00,96265.0,96306.5,96264.75,96273.75,-1.0
2025-05-07 16:25:00-04:00,96273.75,96351.5,96259.0,96300.25,-1.0
2025-05-07 16:30:00-04:00,96300.25,96381.0,96300.0,96356.25,-1.0
2025-05-07 16:35:00-04:00,96356.25,96409.75,96355.25,96386.5,-1.0
2025-05-07 16:40:00-04:00,96386.5,96468.25,96332.0,96466.5,-1.0
2025-05-07 16:45:00-04:00,96466.5,96650.0,96464.5,96617.25,-1.0
2025-05-07 16:50:00-04:00,96617.25,96685.25,96617.0,96644.5,-1.0
2025-05-07 16:55:00-04:00,96644.5,96791.75,96644.25,96786.5,-1.0
2025-05-07 17:00:00-04:00,96786.5,96786.5,96697.5,96747.25,-1.0
2025-05-07 17:05:00-04:00,96747.25,96786.25,96717.75,96786.25,-1.0
2025-05-07 17:10:00-04:00,96786.25,96858.25,96786.0,96858.25,-1.0
2025-05-07 17:15:00-04:00,96858.25,96887.25,96811.0,96887.25,-1.0
2025-05-07 17:20:00-04:00,96887.25,96910.25,96887.0,96903.5,-1.0
2025-05-07 17:25:00-04:00,96903.5,97159.0,96903.25,97152.75,-1.0
2025-05-07 17:30:00-04:00,97152.75,97289.0,97010.75,97143.25,-1.0
2025-05-07 17:35:00-04:00,97143.25,97148.25,97029.5,97029.75,-1.0
2025-05-07 17:40:00-04:00,97029.75,97251.5,97029.5,97249.25,-1.0
2025-05-07 17:45:00-04:00,97249.25,97329.5,97249.0,97327.75,-1.0
2025-05-07 17:50:00-04:00,97327.75,97327.75,97035.25,97114.75,-1.0
2025-05-07 17:55:00-04:00,97114.75,97160.5,97114.5,97151.5,-1.0
2025-05-07 18:00:00-04:00,97151.5,97291.5,97101.5,97227.25,-1.0
2025-05-07 18:05:00-04:00,97227.25,97300.0,97211.0,97299.25,-1.0
2025-05-07 18:10:00-04:00,97299.25,97306.75,97208.0,97210.75,-1.0
2025-05-07 18:15:00-04:00,97210.75,97210.75,97060.75,97063.5,-1.0
2025-05-07 18:20:00-04:00,97063.5,97137.25,97060.5,97108.5,-1.0
2025-05-07 18:25:00-04:00,97108.5,97108.5,97080.75,97081.25,-1.0
2025-05-07 18:30:00-04:00,97081.25,97197.25,97051.5,97197.25,-1.0
2025-05-07 18:35:00-04:00,97197.25,97233.5,97185.75,97230.5,-1.0
2025-05-07 18:40:00-04:00,97230.5,97245.0,97201.75,97245.0,-1.0
2025-05-07 18:45:00-04:00,97245.0,97245.0,97221.5,97222.5,-1.0
2025-05-07 18:50:00-04:00,97222.5,97243.5,97212.75,97243.5,-1.0
2025-05-07 18:55:00-04:00,97243.5,97262.5,97205.25,97262.0,-1.0
2025-05-07 19:00:00-04:00,97262.0,97336.25,97261.75,97334.75,-1.0
2025-05-07 19:05:00-04:00,97334.75,97400.25,97331.75,97394.75,-1.0
2025-05-07 19:10:00-04:00,97394.75,97394.75,97298.75,97339.75,-1.0
2025-05-07 19:15:00-04:00,97339.75,97339.75,97266.0,97273.0,-1.0
2025-05-07 19:20:00-04:00,97273.0,97296.0,97236.25,97251.75,-1.0
2025-05-07 19:25:00-04:00,97251.75,97261.0,97232.0,97242.0,-1.0
2025-05-07 19:30:00-04:00,97242.0,97253.75,97165.5,97165.75,-1.0
2025-05-07 19:35:00-04:00,97165.75,97193.25,97126.5,97126.75,-1.0
